image,fine_label,coarse_label
rainbow_trout_s_000309.png,91,1
lift_bridge_s_000997.png,12,9
moped_s_000044.png,48,18
aerosol_s_000466.png,23,10
tiger_beetle_s_000056.png,7,7
hand_mower_s_000234.png,41,19
sounding_rocket_s_000045.png,69,19
valencia_orange_s_000345.png,53,4
hedgehog_s_000097.png,63,12
squirrel_s_002409.png,80,16
infant_s_001079.png,2,14
colubrid_s_000732.png,78,15
caterpillar_s_001421.png,18,7
train_s_000497.png,90,18
orchid_s_001146.png,54,2
sea_trout_s_000228.png,91,1
ribbon_worm_s_000128.png,99,13
seal_s_001218.png,72,0
kangaroo_s_001601.png,38,11
tulip_s_000035.png,92,2
tiger_beetle_s_000106.png,7,7
raccoon_s_000064.png,66,12
serengeti_s_002595.png,60,10
stone_crab_s_001188.png,26,13
racoon_s_000015.png,66,12
pear_s_000441.png,57,4
anjou_s_000981.png,57,4
butterfly_orchid_s_000647.png,54,2
tussock_caterpillar_s_000404.png,18,7
school_bus_s_000335.png,13,18
isurus_paucus_s_000054.png,73,1
palm_tree_s_000466.png,56,17
helix_pomatia_s_000245.png,77,13
pine_tree_s_000143.png,59,17
woods_s_000578.png,33,10
ornithischian_s_000049.png,29,15
porcupine_s_000856.png,63,12
boarding_house_s_001959.png,37,9
river_otter_s_001772.png,55,0
panthera_tigris_s_000050.png,88,8
elaeis_guineensis_s_000096.png,56,17
couch_s_000937.png,25,6
bike_s_000025.png,48,18
alp_s_000448.png,49,10
lion_s_001112.png,43,8
wolf_pup_s_001181.png,97,8
water_shrew_s_000131.png,74,16
sunflower_s_000163.png,82,2
sunflower_s_000122.png,82,2
porcupine_s_002012.png,63,12
harvest_mouse_s_000522.png,50,16
power_mower_s_000307.png,41,19
lion_s_000054.png,43,8
timber_wolf_s_001863.png,97,8
minibike_s_000690.png,48,18
planarian_s_000110.png,99,13
telephone_s_001618.png,86,5
train_s_001365.png,90,18
northern_lobster_s_000195.png,45,13
cup_s_001492.png,28,3
streetcar_s_001662.png,81,19
syrian_hamster_s_000143.png,36,16
timber_wolf_s_001462.png,97,8
boy_s_001083.png,11,14
minibus_s_001003.png,13,18
crocodile_s_000004.png,27,15
telephone_set_s_000937.png,86,5
morel_s_000008.png,51,4
skyscraper_s_001171.png,76,9
lizard_s_001334.png,44,15
skyscraper_s_000252.png,76,9
eames_chair_s_000063.png,20,6
chalice_s_001979.png,28,3
leopard_s_001043.png,42,8
pickup_s_000172.png,58,18
butterfly_s_002864.png,14,7
bulldozer_s_001507.png,89,19
adam_s_002423.png,46,14
lift_bridge_s_000458.png,12,9
keyboard_s_001815.png,39,5
woods_s_000024.png,33,10
keyboard_s_000912.png,39,5
baleen_whale_s_000928.png,95,0
chalice_s_002310.png,28,3
tiger_beetle_s_000211.png,7,7
shark_s_001922.png,73,1
banded_gecko_s_001146.png,44,15
chalice_s_000338.png,28,3
lapin_s_002309.png,65,16
raccoon_s_000834.png,66,12
crocodylus_niloticus_s_000672.png,27,15
squirrel_s_000531.png,80,16
butterfly_s_001394.png,14,7
house_s_000755.png,37,9
sea_turtle_s_002283.png,93,15
red_fox_s_001719.png,34,12
streetcar_s_000232.png,81,19
mushroom_s_000765.png,51,4
macropus_giganteus_s_000123.png,38,11
edmontonia_s_000059.png,29,15
cryptotis_parva_s_000004.png,74,16
bell_pepper_s_001063.png,83,4
television_system_s_000799.png,87,5
arabian_camel_s_000546.png,15,11
kangaroo_s_002148.png,38,11
turtle_s_001884.png,93,15
caryota_urens_s_000328.png,56,17
hedgehog_s_000479.png,63,12
freight_train_s_000169.png,90,18
possum_s_001990.png,64,12
phone_s_002899.png,86,5
panthera_leo_s_001626.png,43,8
dessert_plate_s_000477.png,61,3
brown_snail_s_000429.png,77,13
elephant_s_002082.png,31,11
nematode_s_001416.png,99,13
trout_s_002549.png,91,1
indian_elephant_s_000087.png,31,11
orchid_s_001501.png,54,2
maple_s_002042.png,47,17
party_girl_s_000310.png,35,14
roundworm_s_000685.png,99,13
train_s_001135.png,90,18
red_fox_s_000853.png,34,12
yellow_woman_s_000711.png,98,14
boarding_house_s_001111.png,37,9
porcupine_s_001144.png,63,12
soda_can_s_000657.png,16,3
tiger_s_001508.png,88,8
beaver_s_000736.png,4,0
hedgehog_s_000254.png,63,12
white_woman_s_000580.png,98,14
goblet_s_001080.png,28,3
maple_s_000042.png,47,17
fog_s_000530.png,23,10
red_delicious_s_002219.png,0,4
mus_musculus_s_000378.png,50,16
bowl_s_001315.png,10,3
mushroom_s_000754.png,51,4
fishbowl_s_000471.png,10,3
volcano_s_000202.png,49,10
young_girl_s_000044.png,35,14
halibut_s_000456.png,32,1
american_lobster_s_000012.png,45,13
sofa_s_000945.png,25,6
minibike_s_000022.png,48,18
telephone_set_s_001231.png,86,5
cockroach_s_002156.png,24,7
pine_s_000542.png,59,17
orange_s_001164.png,53,4
wardrobe_s_001223.png,94,6
mushroom_s_002079.png,51,4
possum_s_001741.png,64,12
electric_ray_s_000389.png,67,1
tree_squirrel_s_000049.png,80,16
fox_s_001223.png,34,12
chimpanzee_s_000002.png,21,11
leopard_s_000007.png,42,8
leopard_s_001479.png,42,8
built_in_bed_s_000602.png,5,6
pickup_s_000789.png,58,18
palm_s_000184.png,56,17
yellow_delicious_s_000568.png,0,4
baby_s_000215.png,2,14
neomys_anomalus_s_000030.png,74,16
bear_cub_s_000254.png,3,8
flying_gecko_s_000007.png,44,15
woods_s_000377.png,33,10
goldfish_s_000657.png,1,1
racoon_s_000036.png,66,12
orchid_s_000173.png,54,2
man_s_002305.png,46,14
woods_s_000701.png,33,10
seal_s_000360.png,72,0
silver_maple_s_000853.png,47,17
bus_s_002932.png,13,18
poppy_s_002053.png,62,2
forest_s_001873.png,33,10
soda_can_s_000732.png,16,3
beetle_s_000002.png,7,7
pickup_truck_s_002202.png,58,18
clock_s_001653.png,22,5
dessert_plate_s_000027.png,61,3
phone_s_000587.png,86,5
drawbridge_s_002731.png,12,9
whale_s_001670.png,95,0
lobster_s_001014.png,45,13
bowl_s_001068.png,10,3
access_road_s_000835.png,68,9
spider_s_002968.png,79,13
iguana_s_000909.png,44,15
marine_turtle_s_000650.png,93,15
route_s_002175.png,68,9
squirrel_s_002380.png,80,16
woods_s_000387.png,33,10
tulip_s_001505.png,92,2
armchair_s_002428.png,20,6
streetcar_s_002261.png,81,19
kangaroo_s_001223.png,38,11
railroad_train_s_000800.png,90,18
tiger_s_001562.png,88,8
skunk_s_002251.png,75,12
cloud_s_000155.png,23,10
recliner_s_001547.png,20,6
wolf_s_001783.png,97,8
palm_tree_s_001487.png,56,17
gray_wolf_s_001307.png,97,8
shrew_s_000089.png,74,16
flounder_s_002722.png,32,1
chimpanzee_s_001927.png,21,11
reclining_chair_s_000586.png,20,6
bee_s_002066.png,6,7
willow_s_000297.png,96,17
whiskey_bottle_s_000776.png,9,3
stegosaurus_s_001528.png,29,15
white_woman_s_000733.png,98,14
male_child_s_000861.png,11,14
motorcycle_s_001196.png,48,18
porcupine_s_000080.png,63,12
cichlid_s_001806.png,1,1
balaenoptera_physalus_s_000146.png,95,0
stegosaurus_s_001017.png,29,15
squirrel_s_002500.png,80,16
turtle_s_001756.png,93,15
navel_orange_s_000866.png,53,4
train_s_002561.png,90,18
bulldozer_s_002224.png,89,19
wardrobe_s_000347.png,94,6
argiope_aurantia_s_000604.png,79,13
fieldmouse_s_000006.png,50,16
cankerworm_s_000071.png,18,7
orchid_s_001578.png,54,2
mus_musculus_s_000357.png,50,16
camel_s_001816.png,15,11
apple_s_000364.png,0,4
armoured_combat_vehicle_s_000413.png,85,19
mount_s_002674.png,49,10
icbm_s_000837.png,69,19
rabbit_s_001569.png,65,16
alp_s_000232.png,49,10
panthera_tigris_s_000886.png,88,8
snail_s_001771.png,77,13
bed_s_000007.png,5,6
lizard_s_001718.png,44,15
raccoon_s_002499.png,66,12
baby_s_002666.png,2,14
beetle_s_001617.png,7,7
fur_seal_s_000313.png,72,0
pisanosaurus_s_000047.png,29,15
crab_s_000026.png,26,13
lizard_s_001326.png,44,15
coffee_can_s_001585.png,16,3
honeybee_s_001059.png,6,7
cloud_s_000292.png,23,10
pine_s_001567.png,59,17
acer_saccharinum_s_000128.png,47,17
couch_s_001809.png,25,6
harvest_mouse_s_000538.png,50,16
maple_s_002032.png,47,17
little_girl_s_001002.png,35,14
honeybee_s_002065.png,6,7
goblet_s_001200.png,28,3
little_girl_s_001411.png,35,14
tulip_s_000074.png,92,2
young_girl_s_001343.png,35,14
bartlett_pear_s_000186.png,57,4
iguana_s_000320.png,44,15
balaena_mysticetus_s_000313.png,95,0
ladybug_s_001590.png,7,7
chimpanzee_s_000989.png,21,11
mountain_s_000126.png,49,10
willow_tree_s_000002.png,96,17
staurikosaurus_s_000259.png,29,15
rorqual_s_000280.png,95,0
water_shrew_s_000324.png,74,16
pickup_truck_s_001341.png,58,18
bus_s_001151.png,13,18
hamster_s_001853.png,36,16
oilcan_s_000469.png,16,3
telephone_s_000121.png,86,5
bos_taurus_s_000701.png,19,11
crocodylus_niloticus_s_000687.png,27,15
black_woman_s_002171.png,98,14
built_in_bed_s_000999.png,5,6
computer_keyboard_s_001508.png,39,5
chalice_s_001704.png,28,3
little_girl_s_000641.png,35,14
turtle_s_000944.png,93,15
pine_s_002066.png,59,17
lift_bridge_s_000536.png,12,9
tiger_beetle_s_000213.png,7,7
wardrobe_s_000769.png,94,6
goldfish_s_002564.png,1,1
mako_shark_s_000177.png,73,1
sour_orange_s_001101.png,53,4
highway_s_001203.png,68,9
armchair_s_001083.png,20,6
pinyon_s_000743.png,59,17
macropus_giganteus_s_000038.png,38,11
clavier_s_000124.png,39,5
skyscraper_s_001072.png,76,9
ordinary_bicycle_s_000269.png,8,18
tulipa_clusiana_s_000388.png,92,2
chaise_s_001371.png,20,6
ankylosaurus_s_001403.png,29,15
bear_cub_s_000097.png,3,8
balaenoptera_physalus_s_000210.png,95,0
flying_gecko_s_000103.png,44,15
couch_s_001790.png,25,6
bosc_s_001438.png,57,4
helix_aspersa_s_000056.png,77,13
adam_s_001408.png,46,14
bed_s_002311.png,5,6
roundworm_s_000189.png,99,13
streetcar_s_002163.png,81,19
built_in_bed_s_000251.png,5,6
electric_lamp_s_000057.png,40,5
altar_boy_s_000488.png,11,14
male_child_s_001558.png,11,14
fox_s_000847.png,34,12
adriatic_sea_s_000303.png,71,10
panthera_tigris_s_000944.png,88,8
tiger_s_001682.png,88,8
table_s_000596.png,84,6
minibus_s_000176.png,13,18
tiger_beetle_s_000288.png,7,7
cirrocumulus_s_000072.png,23,10
bell_pepper_s_001025.png,83,4
electric_lamp_s_000291.png,40,5
beer_can_s_000031.png,16,3
honeybee_s_001168.png,6,7
fishplate_s_000539.png,61,3
opossum_s_001311.png,64,12
beaver_s_000257.png,4,0
tv_s_000968.png,87,5
bowl_s_001895.png,10,3
blue_racer_s_000014.png,78,15
table_s_001883.png,84,6
shark_s_000072.png,73,1
couch_s_001341.png,25,6
minibus_s_000583.png,13,18
banded_gecko_s_001042.png,44,15
sunflower_s_000905.png,82,2
lapin_s_002550.png,65,16
butterfly_s_000268.png,14,7
lobster_s_000038.png,45,13
breakfast_table_s_000568.png,84,6
tulip_s_002315.png,92,2
beetle_s_000985.png,7,7
gray_wolf_s_000751.png,97,8
castor_canadensis_s_000644.png,4,0
armored_dinosaur_s_000107.png,29,15
cycle_s_002503.png,8,18
edmontonia_s_000345.png,29,15
mushroom_s_000059.png,51,4
army_tank_s_001809.png,85,19
ordinary_bicycle_s_000097.png,8,18
desk_phone_s_000210.png,86,5
otter_s_000208.png,55,0
butterfly_s_000504.png,14,7
mushroom_s_001441.png,51,4
mushroom_s_000156.png,51,4
butterfly_s_000890.png,14,7
wardrobe_s_000924.png,94,6
desk_phone_s_000025.png,86,5
rabbit_s_001490.png,65,16
research_rocket_s_000854.png,69,19
cockroach_s_000866.png,24,7
snake_s_000050.png,78,15
oriental_cockroach_s_000391.png,24,7
lion_cub_s_001328.png,43,8
lady_tulip_s_000759.png,92,2
table_s_001395.png,84,6
hedgehog_s_001907.png,63,12
willow_tree_s_002536.png,96,17
striped_skunk_s_000220.png,75,12
armoured_combat_vehicle_s_000630.png,85,19
bear_cub_s_000378.png,3,8
lounge_chair_s_000480.png,20,6
delphinus_delphis_s_000941.png,30,0
wardrobe_s_001287.png,94,6
safety_bike_s_000009.png,8,18
computer_keyboard_s_002201.png,39,5
adriatic_s_002831.png,71,10
bear_s_002070.png,3,8
rabbit_s_001691.png,65,16
mower_s_001046.png,41,19
little_girl_s_000862.png,35,14
turtle_s_001446.png,93,15
eve_s_000157.png,98,14
female_child_s_001415.png,35,14
pear_s_001426.png,57,4
boarding_house_s_001972.png,37,9
boy_s_000612.png,11,14
soda_bottle_s_000562.png,9,3
tiger_s_000246.png,88,8
bowl_s_000048.png,10,3
tiger_beetle_s_001446.png,7,7
safety_bike_s_000015.png,8,18
television_s_000768.png,87,5
drawbridge_s_000724.png,12,9
man_s_002051.png,46,14
bachelor_girl_s_000044.png,98,14
abel_s_000505.png,46,14
armored_combat_vehicle_s_000157.png,85,19
adam_s_001858.png,46,14
crocodile_s_000993.png,27,15
chaise_s_000993.png,20,6
helix_pomatia_s_000329.png,77,13
rushlight_s_000021.png,40,5
raccoon_s_002279.png,66,12
pickup_s_002076.png,58,18
silver_maple_s_000699.png,47,17
goblet_s_000828.png,28,3
bed_s_000991.png,5,6
golden_delicious_s_000008.png,0,4
ballistic_missile_s_001053.png,69,19
oak_tree_s_001167.png,52,17
bus_s_000446.png,13,18
stone_crab_s_000999.png,26,13
gray_wolf_s_000960.png,97,8
cichlid_s_000849.png,1,1
kangaroo_s_000358.png,38,11
aegean_s_000624.png,71,10
cows_s_001356.png,19,11
alarm_clock_s_000052.png,22,5
computer_keyboard_s_000460.png,39,5
hedgehog_s_001311.png,63,12
common_roundworm_s_000032.png,99,13
rose_s_000028.png,70,2
tiger_beetle_s_001371.png,7,7
bell_pepper_s_000398.png,83,4
least_shrew_s_000359.png,74,16
lizard_s_001099.png,44,15
bed_s_000334.png,5,6
hedgehog_s_001832.png,63,12
skyscraper_s_001453.png,76,9
tank_s_001944.png,85,19
trout_s_001135.png,91,1
navel_orange_s_000257.png,53,4
bowl_s_001021.png,10,3
bartlett_s_001224.png,57,4
baleen_whale_s_001175.png,95,0
valencia_orange_s_000886.png,53,4
train_s_000293.png,90,18
lapin_s_000039.png,65,16
chimp_s_000333.png,21,11
macropus_giganteus_s_000158.png,38,11
turtle_s_000673.png,93,15
camel_s_000095.png,15,11
rainbow_trout_s_000023.png,91,1
shrew_s_001830.png,74,16
acer_saccharinum_s_001668.png,47,17
forest_s_000345.png,33,10
spotted_skunk_s_000133.png,75,12
car_train_s_001205.png,90,18
cloud_s_000492.png,23,10
cirrostratus_s_000813.png,23,10
chalice_s_002155.png,28,3
telephone_s_000695.png,86,5
soda_can_s_000952.png,16,3
tram_s_000184.png,81,19
skyscraper_s_001959.png,76,9
guitarfish_s_000438.png,67,1
male_child_s_000780.png,11,14
porcupine_s_000457.png,63,12
breakfast_table_s_001470.png,84,6
tapeworm_s_001582.png,99,13
man_s_000965.png,46,14
golden_delicious_s_000492.png,0,4
phone_s_001365.png,86,5
baleen_whale_s_001383.png,95,0
mephitis_mephitis_s_000495.png,75,12
panthera_leo_s_000722.png,43,8
flatfish_s_000225.png,32,1
goblet_s_000185.png,28,3
iguana_s_000103.png,44,15
snail_s_000596.png,77,13
navel_orange_s_001063.png,53,4
whale_s_001985.png,95,0
serengeti_s_002230.png,60,10
army_tank_s_000138.png,85,19
railroad_train_s_001323.png,90,18
minibike_s_000613.png,48,18
nematode_s_000268.png,99,13
cattle_s_000362.png,19,11
shark_s_001078.png,73,1
coluber_constrictor_s_000579.png,78,15
soda_can_s_000396.png,16,3
streetcar_s_000825.png,81,19
golden_delicious_s_001167.png,0,4
adriatic_s_000061.png,71,10
black_woman_s_001316.png,98,14
built_in_bed_s_001945.png,5,6
possum_s_000104.png,64,12
possum_s_000064.png,64,12
pickup_s_000460.png,58,18
tree_squirrel_s_001106.png,80,16
sea_s_000444.png,71,10
train_s_003063.png,90,18
divided_highway_s_001025.png,68,9
lutra_canadensis_s_000394.png,55,0
beetle_s_000918.png,7,7
otter_s_000691.png,55,0
palm_tree_s_000675.png,56,17
beaver_s_000144.png,4,0
grey_wolf_s_000266.png,97,8
spider_s_002752.png,79,13
bowl_s_000295.png,10,3
man_s_000467.png,46,14
chimpanzee_s_001153.png,21,11
motorcycle_s_001017.png,48,18
dromedary_s_000553.png,15,11
balmoral_castle_s_000834.png,17,9
bear_cub_s_000502.png,3,8
orchid_s_001727.png,54,2
helminth_s_000042.png,99,13
tulipa_clusiana_s_000028.png,92,2
bosc_s_000745.png,57,4
boarding_house_s_001878.png,37,9
california_live_oak_s_000122.png,52,17
finback_s_000121.png,95,0
mushroom_s_000592.png,51,4
cichlid_s_001243.png,1,1
caterpillar_s_001019.png,18,7
timber_wolf_s_000213.png,97,8
army_tank_s_001088.png,85,19
panthera_pardus_s_000398.png,42,8
electric_lamp_s_000428.png,40,5
crocodylus_porosus_s_000646.png,27,15
beaver_s_001362.png,4,0
acer_saccharinum_s_000411.png,47,17
twin_towers_s_000493.png,76,9
crocodylus_porosus_s_000187.png,27,15
colubrid_s_000797.png,78,15
wardrobe_s_001373.png,94,6
chaise_longue_s_000057.png,20,6
tiger_s_001733.png,88,8
lutra_canadensis_s_000451.png,55,0
built_in_bed_s_001760.png,5,6
cichlid_s_002292.png,1,1
palm_tree_s_000188.png,56,17
white_willow_s_001091.png,96,17
raccoon_s_001495.png,66,12
raccoon_s_002112.png,66,12
computer_keyboard_s_000082.png,39,5
bear_cub_s_000388.png,3,8
dolphin_s_001892.png,30,0
ladybug_s_000286.png,7,7
closet_s_001236.png,94,6
tulip_s_002142.png,92,2
decanter_s_000130.png,9,3
phone_s_002170.png,86,5
mcintosh_s_000310.png,0,4
oriental_cockroach_s_001348.png,24,7
armored_combat_vehicle_s_000438.png,85,19
tv_s_000617.png,87,5
cockroach_s_000397.png,24,7
minibike_s_000203.png,48,18
lobster_s_002039.png,45,13
africanized_honey_bee_s_000132.png,6,7
streetcar_s_001770.png,81,19
tussock_caterpillar_s_000167.png,18,7
keyboard_s_000925.png,39,5
wood_s_000411.png,33,10
lion_s_002854.png,43,8
mushroom_s_002474.png,51,4
forest_s_001939.png,33,10
lobster_s_000565.png,45,13
barn_spider_s_000061.png,79,13
telephone_set_s_000236.png,86,5
school_bus_s_000709.png,13,18
plate_s_000971.png,61,3
camelus_dromedarius_s_000504.png,15,11
house_s_001199.png,37,9
panthera_pardus_s_001029.png,42,8
squirrel_s_000285.png,80,16
opossum_s_000471.png,64,12
kangaroo_s_001159.png,38,11
rosebush_s_001984.png,70,2
oriental_cockroach_s_000347.png,24,7
caterpillar_s_002250.png,18,7
whale_s_000996.png,95,0
dust_cloud_s_001301.png,23,10
velocipede_s_001489.png,8,18
carassius_auratus_s_000051.png,1,1
phone_s_002781.png,86,5
bear_s_000317.png,3,8
dozer_s_000005.png,89,19
sunflower_s_001253.png,82,2
dinosaur_s_000598.png,29,15
little_girl_s_000374.png,35,14
footbridge_s_000773.png,12,9
female_child_s_001295.png,35,14
house_mouse_s_000170.png,50,16
boardinghouse_s_001126.png,37,9
access_road_s_001431.png,68,9
beer_bottle_s_000998.png,9,3
goblet_s_000944.png,28,3
camel_s_001239.png,15,11
sunflower_s_002323.png,82,2
pickup_s_001987.png,58,18
snail_s_001071.png,77,13
banded_gecko_s_001318.png,44,15
yellow_woman_s_000548.png,98,14
maine_lobster_s_000379.png,45,13
dessert_plate_s_000413.png,61,3
elephant_s_000200.png,31,11
shrew_s_000213.png,74,16
gecko_s_000696.png,44,15
flounder_s_001541.png,32,1
garden_snail_s_001777.png,77,13
indian_elephant_s_000260.png,31,11
red_willow_s_000756.png,96,17
adriatic_s_003041.png,71,10
dessert_plate_s_000071.png,61,3
otter_s_001020.png,55,0
opossum_s_000617.png,64,12
stone_crab_s_000790.png,26,13
leopard_s_001133.png,42,8
silver_maple_s_001925.png,47,17
alarm_clock_s_000837.png,22,5
route_s_002124.png,68,9
bulldozer_s_000635.png,89,19
telephone_s_000273.png,86,5
manual-shrew027.png,74,16
mephitis_mephitis_s_000078.png,75,12
serengeti_plain_s_000221.png,60,10
garden_snail_s_000798.png,77,13
cichlid_s_001627.png,1,1
salix_purpurea_s_000245.png,96,17
lamna_nasus_s_000102.png,73,1
butterfly_orchid_s_000648.png,54,2
boy_s_001981.png,11,14
dromedary_s_000096.png,15,11
sorex_araneus_s_000289.png,74,16
baby_s_001572.png,2,14
sofa_s_000632.png,25,6
numbfish_s_000035.png,67,1
ascaris_lumbricoides_s_000158.png,99,13
butterfly_s_000577.png,14,7
adam_s_002102.png,46,14
dolphin_s_000083.png,30,0
surveillance_system_s_000992.png,87,5
striped_skunk_s_000118.png,75,12
elephant_s_002417.png,31,11
palm_s_002123.png,56,17
orchid_s_000297.png,54,2
rosebush_s_001580.png,70,2
woods_s_000118.png,33,10
cichlid_s_002105.png,1,1
drawbridge_s_001255.png,12,9
oriental_cockroach_s_000294.png,24,7
tractor_s_000618.png,89,19
whale_s_002151.png,95,0
soda_bottle_s_000550.png,9,3
sofa_s_000021.png,25,6
woman_s_000004.png,98,14
ceratopsian_s_000005.png,29,15
wallaby_s_000084.png,38,11
anjou_s_000377.png,57,4
armoured_combat_vehicle_s_000214.png,85,19
cattle_s_001248.png,19,11
oxen_s_002490.png,19,11
saucer_s_000386.png,61,3
bottle_s_001248.png,9,3
honeybee_s_002049.png,6,7
seal_s_000759.png,72,0
opossum_s_001338.png,64,12
coluber_constrictor_s_000055.png,78,15
lapin_s_001608.png,65,16
raccoon_s_000310.png,66,12
lamp_s_000129.png,40,5
rabbit_s_000591.png,65,16
tv_s_000519.png,87,5
power_mower_s_001031.png,41,19
trout_s_002629.png,91,1
masked_shrew_s_000302.png,74,16
lamp_s_000983.png,40,5
castle_s_000953.png,17,9
apis_mellifera_s_001549.png,6,7
skyscraper_s_000202.png,76,9
sea_s_000945.png,71,10
raccoon_s_000193.png,66,12
little_girl_s_000260.png,35,14
eastern_grey_squirrel_s_000082.png,80,16
male_child_s_001090.png,11,14
dromedary_s_001202.png,15,11
icbm_s_001373.png,69,19
chalice_s_002203.png,28,3
young_girl_s_000518.png,35,14
built_in_bed_s_001848.png,5,6
castle_s_001032.png,17,9
shumard_oak_s_000067.png,52,17
sea_trout_s_000316.png,91,1
cankerworm_s_000125.png,18,7
mus_musculus_s_000885.png,50,16
snail_s_000597.png,77,13
whale_s_001666.png,95,0
goblet_s_000810.png,28,3
cloud_s_000378.png,23,10
common_oak_s_001005.png,52,17
serengeti_s_002201.png,60,10
mount_s_000896.png,49,10
hedgehog_s_001040.png,63,12
red_fox_s_000322.png,34,12
fur_seal_s_000146.png,72,0
wolf_pup_s_000840.png,97,8
computer_keyboard_s_000800.png,39,5
panthera_leo_s_001861.png,43,8
minibike_s_000813.png,48,18
african_crocodile_s_000433.png,27,15
slip_road_s_000991.png,68,9
bear_s_002016.png,3,8
table_s_002646.png,84,6
kangaroo_s_002486.png,38,11
chimpanzee_s_000672.png,21,11
squirrel_s_000581.png,80,16
castor_canadensis_s_001488.png,4,0
male_child_s_000704.png,11,14
trout_s_002145.png,91,1
bowl_s_000365.png,10,3
stegosaurus_s_000043.png,29,15
bosc_s_000933.png,57,4
lift_bridge_s_000155.png,12,9
bowl_s_000359.png,10,3
argiope_aurantia_s_000498.png,79,13
adam_s_001106.png,46,14
train_s_000002.png,90,18
lawn_mower_s_002111.png,41,19
pickup_truck_s_002273.png,58,18
pine_tree_s_000021.png,59,17
shrew_s_000033.png,74,16
crab_s_002679.png,26,13
timber_wolf_s_000355.png,97,8
sofa_s_000923.png,25,6
turtle_s_001873.png,93,15
serengeti_s_000917.png,60,10
icbm_s_001231.png,69,19
crocodylus_porosus_s_000749.png,27,15
poppy_s_001151.png,62,2
oak_tree_s_000902.png,52,17
reclining_chair_s_000466.png,20,6
skunk_s_000321.png,75,12
black_woman_s_000001.png,98,14
sunflower_s_002052.png,82,2
bear_s_002198.png,3,8
alarm_clock_s_000381.png,22,5
eagle_ray_s_000140.png,67,1
poppy_s_002199.png,62,2
red_fox_s_002288.png,34,12
giant_kangaroo_s_000102.png,38,11
poppy_s_002183.png,62,2
pear_s_000033.png,57,4
telephone_set_s_000367.png,86,5
gecko_s_001218.png,44,15
railroad_train_s_001168.png,90,18
possum_s_001798.png,64,12
oxen_s_001906.png,19,11
camelus_dromedarius_s_000263.png,15,11
nematode_s_000964.png,99,13
man_s_001201.png,46,14
mourning_cloak_s_000387.png,14,7
mushroom_s_002356.png,51,4
mount_s_000200.png,49,10
safety_bicycle_s_000425.png,8,18
lemon_sole_s_000185.png,32,1
american_lobster_s_000993.png,45,13
adriatic_sea_s_001017.png,71,10
stingray_s_001752.png,67,1
bachelor_girl_s_000817.png,98,14
tractor_s_001398.png,89,19
possum_s_001262.png,64,12
caterpillar_s_001485.png,18,7
fin_whale_s_000969.png,95,0
soda_can_s_000520.png,16,3
shark_s_001310.png,73,1
elephant_s_002801.png,31,11
castle_s_000374.png,17,9
bear_cub_s_000625.png,3,8
dust_cloud_s_000089.png,23,10
harvest_mouse_s_001076.png,50,16
house_s_000404.png,37,9
stingray_s_000547.png,67,1
castor_canadensis_s_000352.png,4,0
bungalow_s_000168.png,37,9
state_highway_s_000550.png,68,9
leopard_s_001118.png,42,8
lobster_s_001110.png,45,13
poppy_s_001487.png,62,2
mount_s_002679.png,49,10
cockroach_s_000123.png,24,7
hamster_s_001171.png,36,16
breakfast_table_s_001430.png,84,6
pine_tree_s_002486.png,59,17
bell_pepper_s_000944.png,83,4
boardinghouse_s_000034.png,37,9
oriental_cockroach_s_001607.png,24,7
common_dolphin_s_000355.png,30,0
hognose_snake_s_000064.png,78,15
raccoon_s_002083.png,66,12
navel_orange_s_000154.png,53,4
pickup_s_000699.png,58,18
stingray_s_000604.png,67,1
syrian_hamster_s_001498.png,36,16
highway_s_001455.png,68,9
drawbridge_s_001397.png,12,9
field_s_000021.png,60,10
manual-shrew029.png,74,16
cirrostratus_s_000035.png,23,10
skunk_s_000171.png,75,12
crab_s_001428.png,26,13
leopard_s_000467.png,42,8
bulldozer_s_000721.png,89,19
stingray_s_000054.png,67,1
sofa_s_000976.png,25,6
black_woman_s_000303.png,98,14
caterpillar_s_000882.png,18,7
boat_train_s_000255.png,90,18
man_s_000464.png,46,14
bell_pepper_s_000985.png,83,4
castle_s_001366.png,17,9
saucer_s_001716.png,61,3
plate_s_001257.png,61,3
computer_keyboard_s_000581.png,39,5
wolf_pup_s_002026.png,97,8
electric_lamp_s_000662.png,40,5
skyscraper_s_000043.png,76,9
caryota_urens_s_000008.png,56,17
clavier_s_000916.png,39,5
spider_s_001438.png,79,13
bee_s_000129.png,6,7
tram_s_000032.png,81,19
chimpanzee_s_000032.png,21,11
alp_s_000313.png,49,10
stingray_s_001712.png,67,1
wardrobe_s_000962.png,94,6
coluber_constrictor_flaviventris_s_000002.png,78,15
milk_can_s_001488.png,16,3
eagle_ray_s_000050.png,67,1
bartlett_pear_s_000390.png,57,4
orange_tree_s_000473.png,53,4
school_bus_s_000838.png,13,18
lobster_s_001631.png,45,13
clock_s_002354.png,22,5
phone_s_002321.png,86,5
mountain_rose_s_000325.png,70,2
panthera_leo_s_001630.png,43,8
tiger_beetle_s_000090.png,7,7
cirrocumulus_cloud_s_000241.png,23,10
bartlett_pear_s_000189.png,57,4
panthera_tigris_s_000072.png,88,8
panthera_leo_s_000429.png,43,8
nematode_s_001516.png,99,13
telephone_set_s_000653.png,86,5
hedgehog_s_000168.png,63,12
keyboard_s_000746.png,39,5
